date,precipitation,temp_max,temp_min,wind,weather,year,dayOfYear,cumulativePrecipitationByYear
2015-12-06,11.2,12.8,7.2,5.9,fog,2015,340,911.0000000000001
2015-12-07,27.4,11.1,8.3,3.4,fog,2015,341,938.4000000000001
2015-12-08,54.1,15.6,10.0,6.2,fog,2015,342,992.5000000000001
2015-12-09,13.5,12.2,7.8,6.3,fog,2015,343,1006.0000000000001
2015-12-10,9.4,11.7,6.1,7.5,fog,2015,344,1015.4000000000001
2015-12-11,0.3,9.4,4.4,2.8,sun,2015,345,1015.7
2015-12-12,16.0,8.9,5.6,5.6,fog,2015,346,1031.7
2015-12-13,1.3,7.8,6.1,6.1,sun,2015,347,1033.0
2015-12-14,0.0,7.8,1.7,1.7,sun,2015,348,1033.0
2015-12-15,1.5,6.7,1.1,2.9,fog,2015,349,1034.5
2015-12-16,3.6,6.1,2.8,2.3,fog,2015,350,1038.1
2015-12-17,21.8,6.7,3.9,6.0,fog,2015,351,1059.8999999999999
2015-12-18,18.5,8.9,4.4,5.1,fog,2015,352,1078.3999999999999
2015-12-19,0.0,8.3,2.8,4.1,fog,2015,353,1078.3999999999999
2015-12-20,4.3,7.8,4.4,6.7,fog,2015,354,1082.6999999999998
2015-12-21,27.4,5.6,2.8,4.3,fog,2015,355,1110.1
2015-12-22,4.6,7.8,2.8,5.0,fog,2015,356,1114.6999999999998
2015-12-23,6.1,5.0,2.8,7.6,fog,2015,357,1120.7999999999997
2015-12-24,2.5,5.6,2.2,4.3,fog,2015,358,1123.2999999999997
2015-12-25,5.8,5.0,2.2,1.5,fog,2015,359,1129.0999999999997
2015-12-26,0.0,4.4,0.0,2.5,sun,2015,360,1129.0999999999997
2015-12-27,8.6,4.4,1.7,2.9,fog,2015,361,1137.6999999999996
2015-12-28,1.5,5.0,1.7,1.3,fog,2015,362,1139.1999999999996
2015-12-29,0.0,7.2,0.6,2.6,fog,2015,363,1139.1999999999996
2015-12-30,0.0,5.6,-1.0,3.4,sun,2015,364,1139.1999999999996
2015-12-31,0.0,5.6,-2.1,3.5,sun,2015,365,1139.1999999999996
